id,artist,name,popularity,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,label
455HSLQfOn9vxG6UjzoTWw,The Isley Brothers,This Old Heart Of Mine (Is Weak For You),17,,0.632,0.59,5.0,-10.206,1.0,0.0305,0.34600000000000003,0.0,0.24,0.953,130.287,audio_features,172733.0,4.0,decades
2QgWuCtBpNIpl5trmKCxRf,Don McLean,American Pie,73,,0.527,0.509,7.0,-10.892999999999999,1.0,0.0628,0.6,0.0,0.14400000000000002,0.49700000000000005,138.317,audio_features,515867.0,4.0,decades
6ZSTinOwx5dKFYc6iYyGDn,"Peter, Paul and Mary",Leaving on a Jet Plane,61,https://p.scdn.co/mp3-preview/35af845de3fb0c2f1c4e642847ba7e821db8ef63?cid=99f699c35c2d4667917d680d9134d27e,0.414,0.16699999999999998,9.0,-16.519000000000002,1.0,0.0484,0.804,0.0,0.11699999999999999,0.384,133.45,audio_features,207240.0,4.0,decades
1ZCN1OVTk5LbbdEWhgWfpW,The Hollies,He Ain't Heavy He's My Brother,52,https://p.scdn.co/mp3-preview/e9d1c2edae90a5ea4842110ac5583acfc28d0730?cid=99f699c35c2d4667917d680d9134d27e,0.319,0.275,7.0,-13.195,1.0,0.0303,0.444,0.000365,0.183,0.253,75.75399999999999,audio_features,258800.0,4.0,decades
7Bvap2GAW2DAyZ7EVUJpMO,Jimmy Ruffin,What Becomes Of The Brokenhearted,13,,0.715,0.423,7.0,-12.663,0.0,0.0306,0.62,0.0,0.568,0.596,98.62299999999999,audio_features,175693.0,4.0,decades
7FwkoTz8Ic8C5YaE9XXGIU,Smokey Robinson & The Miracles,The Tracks Of My Tears,51,,0.48,0.47100000000000003,7.0,-6.278,1.0,0.027999999999999997,0.807,0.0,0.15,0.721,98.677,audio_features,174800.0,4.0,decades
1IqFh00G2kvvMm8pRMpehA,Janis Joplin,Me and Bobby McGee,71,https://p.scdn.co/mp3-preview/d24806aa02d1acb4b7b77ba99440e10e15cb9894?cid=99f699c35c2d4667917d680d9134d27e,0.45299999999999996,0.46399999999999997,2.0,-10.96,1.0,0.0431,0.302,5.96e-05,0.152,0.6579999999999999,93.19,audio_features,271333.0,4.0,decades
6ys9oyFvw7FXbs5UMZ7I7s,Sam Cooke,Twistin' the Night Away,52,https://p.scdn.co/mp3-preview/ef09545f9a7ff42739eef4d3b436a9305fedc27a?cid=99f699c35c2d4667917d680d9134d27e,0.581,0.696,9.0,-8.75,1.0,0.10800000000000001,0.6729999999999999,0.0,0.322,0.932,160.891,audio_features,159893.0,4.0,decades
5uES1C2NgkdrNHiCwf9jRr,The Supremes,Baby Love,71,,0.5820000000000001,0.636,0.0,-9.266,1.0,0.0381,0.782,0.0,0.534,0.715,135.769,audio_features,158040.0,4.0,decades
6i6vTovzDTGf6AQp96YwZK,The Kinks,Waterloo Sunset - Stereo Mix,15,,0.517,0.6920000000000001,1.0,-7.273,0.0,0.0246,0.253,0.0,0.172,0.47600000000000003,107.958,audio_features,193293.0,4.0,decades
2H3ZUSE54pST4ubRd5FzFR,Marvin Gaye,Ain't No Mountain High Enough,25,,0.669,0.616,11.0,-10.776,0.0,0.033,0.48200000000000004,0.0,0.179,0.818,130.037,audio_features,151667.0,4.0,decades
3qitymULqEibr7yknRMKU4,Procol Harum,A Whiter Shade Of Pale,23,,0.249,0.66,0.0,-6.905,1.0,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,248947.0,4.0,decades
46PzYzseHf3mSdkTMd8sgC,The Mamas & The Papas,"Monday, Monday - Single Version",42,,0.493,0.467,1.0,-11.183,1.0,0.0289,0.757,0.0,0.38799999999999996,0.731,110.553,audio_features,205267.0,4.0,decades
7oYTK1C0Clz6MZiETSpFTS,The Shirelles,Will You Love Me Tomorrow,16,,0.539,0.406,0.0,-6.225,1.0,0.0261,0.35100000000000003,5.0999999999999995e-06,0.161,0.376,135.923,audio_features,162960.0,4.0,decades
2YDfRJp5Hth6K2pHXdHNZt,Roy Orbison,Only the Lonely (Know the Way I Feel),50,https://p.scdn.co/mp3-preview/386806026555492725aaa8ff8dbe5e0ac3381fd8?cid=99f699c35c2d4667917d680d9134d27e,0.564,0.521,5.0,-10.792,1.0,0.027999999999999997,0.369,0.00133,0.18899999999999997,0.961,123.27600000000001,audio_features,145240.0,4.0,decades
1DKyFVzIh1oa1fFnEmTkIl,Them,Gloria - Stereo Version,64,https://p.scdn.co/mp3-preview/89956cc26107e250858e6bf8c4240366f0a962ed?cid=99f699c35c2d4667917d680d9134d27e,0.6409999999999999,0.703,9.0,-10.434000000000001,1.0,0.0518,0.397,0.0054600000000000004,0.10400000000000001,0.722,129.118,audio_features,156800.0,4.0,decades
76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,The Boxer,73,https://p.scdn.co/mp3-preview/ba833158dd80b316a9a108b1578fe1113b931132?cid=99f699c35c2d4667917d680d9134d27e,0.439,0.488,11.0,-14.464,1.0,0.0615,0.7020000000000001,0.000339,0.16,0.629,93.01700000000001,audio_features,308520.0,4.0,decades
6mv76kovZyVB0UHbqUsee0,Creedence Clearwater Revival,Proud Mary,16,,0.6990000000000001,0.6409999999999999,2.0,-7.564,1.0,0.0289,0.13,0.000218,0.0601,0.728,120.745,audio_features,187213.0,4.0,decades
32k7kVzz4SpmI7Q5xI856l,Martha Reeves & The Vandellas,Dancing In The Street - Single Version,16,,0.561,0.883,11.0,-1.7369999999999999,0.0,0.0367,0.0405,0.0305,0.11199999999999999,0.7490000000000001,126.20299999999999,audio_features,160307.0,4.0,decades
24AIahNHzBxm9S12peXbnG,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",66,https://p.scdn.co/mp3-preview/0123a76407f29dfc7239bbfc2930e175c775b3f6?cid=99f699c35c2d4667917d680d9134d27e,0.281,0.212,6.0,-15.513,1.0,0.031,0.86,7.730000000000001e-05,0.11900000000000001,0.195,95.555,audio_features,162893.0,3.0,decades
5K09WxKdlkroDyEVyOSySy,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,70,https://p.scdn.co/mp3-preview/5a75bcabe432f6ebf029e246d5d1ec663bba6156?cid=99f699c35c2d4667917d680d9134d27e,0.65,0.32299999999999995,0.0,-8.698,1.0,0.0283,0.213,0.0,0.187,0.276,110.962,audio_features,166973.0,3.0,decades
6V9VCm1zOY2lGR80RehJ9i,Glen Campbell,Wichita Lineman - Remastered 2001,63,,0.192,0.392,5.0,-11.667,1.0,0.0328,0.326,0.000199,0.248,0.391,172.312,audio_features,186200.0,4.0,decades
13jJu9zoXOQnqiLaJsg41K,Frankie Valli,Can't Take My Eyes Off You,54,https://p.scdn.co/mp3-preview/59009fe6bfd7e19f010c643a37867d35c86c8033?cid=99f699c35c2d4667917d680d9134d27e,0.581,0.78,4.0,-7.053,1.0,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,audio_features,203680.0,4.0,decades
40tAOP3DPqmVD6L1h45Jp6,Frank Sinatra,My Way,17,,0.27899999999999997,0.45399999999999996,2.0,-7.733,1.0,0.0316,0.395,0.0,0.198,0.21600000000000003,150.661,audio_features,274933.0,4.0,decades
1Yp16rwCxTScYhK5ThYUZR,Harry Nilsson,"Everybody's Talkin' - From ""Midnight Cowboy""",16,,0.402,0.493,4.0,-9.99,1.0,0.0357,0.235,3.05e-05,0.22899999999999998,0.6920000000000001,124.103,audio_features,164813.0,4.0,decades
0hgWgToJgb7O1tT12YWRCz,Petula Clark,Downtown,16,,0.495,0.629,4.0,-6.817,1.0,0.0431,0.695,0.0,0.16399999999999998,0.545,118.515,audio_features,183120.0,4.0,decades
0sDqo9UPzPUtu9wEkI3zRB,The Band,The Weight - Remastered,22,,0.63,0.519,9.0,-10.997,1.0,0.0528,0.225,4.2999999999999995e-06,0.0974,0.502,143.942,audio_features,278627.0,4.0,decades
1jFhnVoJkcB4lf9tT0rSZS,The Righteous Brothers,Unchained Melody,66,,0.36700000000000005,0.215,0.0,-16.652,1.0,0.0288,0.517,0.0,0.618,0.266,98.742,audio_features,215840.0,3.0,decades
7arXVtGNJPa7aOHiKOeUsl,Mary Wells,My Guy - Single Version,55,,0.693,0.5670000000000001,10.0,-8.639,1.0,0.0488,0.6779999999999999,2.41e-06,0.163,0.9159999999999999,126.441,audio_features,171400.0,4.0,decades
3aCbwWCYCT3MJjZeUnlcp4,Four Tops,Baby I Need Your Loving,64,,0.632,0.6859999999999999,0.0,-6.1160000000000005,0.0,0.0395,0.43700000000000006,0.0,0.193,0.65,121.414,audio_features,166027.0,4.0,decades
5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),68,https://p.scdn.co/mp3-preview/4bf48c135d9de951229c29ef352f809192dcfd71?cid=99f699c35c2d4667917d680d9134d27e,0.452,0.818,2.0,-8.124,1.0,0.0439,0.135,2.72e-05,0.052000000000000005,0.755,124.47399999999999,audio_features,229360.0,4.0,decades
3YJx77Xx8JSwEoxqrkQO5c,Eddie Floyd,Knock on Wood,64,https://p.scdn.co/mp3-preview/101ba98dd3a1ef797b9c9e0f13b45a76ddb7361c?cid=99f699c35c2d4667917d680d9134d27e,0.8640000000000001,0.34600000000000003,4.0,-12.918,1.0,0.0365,0.27699999999999997,0.00521,0.0514,0.9640000000000001,105.164,audio_features,189840.0,4.0,decades
0g6UcrVsACnRJyTGX6uSHu,The Spencer Davis Group,Gimme Some Lovin' - Single Mix,14,,0.493,0.688,7.0,-8.142999999999999,1.0,0.0321,0.0126,0.256,0.38,0.5329999999999999,147.403,audio_features,173973.0,4.0,decades
6EwVwaoy9j9mfKAvksVwC8,Acker Bilk,Stranger On The Shore,51,https://p.scdn.co/mp3-preview/4653c12f04a9367058ca0d48530746bb34b265dc?cid=99f699c35c2d4667917d680d9134d27e,0.313,0.32899999999999996,3.0,-12.47,1.0,0.0334,0.825,0.888,0.0803,0.22699999999999998,71.278,audio_features,201456.0,4.0,decades
3RZMzCvYsmJ0u2ioKTOsmJ,The Rolling Stones,Honky Tonk Women - Mono Version,69,,0.562,0.768,7.0,-6.6129999999999995,1.0,0.0606,0.381,0.03,0.168,0.966,119.544,audio_features,179387.0,4.0,decades
4GipxMgLhzh1cFW5U1HH6t,Dionne Warwick,What the World Needs Now Is Love,51,https://p.scdn.co/mp3-preview/1941554c248488cb57e58360545629809a2e16e0?cid=99f699c35c2d4667917d680d9134d27e,0.574,0.364,11.0,-9.672,0.0,0.0365,0.915,9.98e-06,0.13699999999999998,0.39799999999999996,112.094,audio_features,190480.0,3.0,decades
0zex2SX7o2pkJzi73C4m9o,Otis Redding,My Girl,44,https://p.scdn.co/mp3-preview/9b51eba1e76d3a09548066f605a5ced14852cc9d?cid=99f699c35c2d4667917d680d9134d27e,0.493,0.408,0.0,-5.979,1.0,0.0562,0.499,1.1400000000000001e-05,0.14300000000000002,0.674,203.93599999999998,audio_features,175427.0,4.0,decades
1Dg4dFJr3HW7sbA7vPejre,The Beatles,Eight Days A Week - Remastered 2009,67,,0.652,0.583,9.0,-7.811,1.0,0.038,0.41200000000000003,0.0,0.11900000000000001,0.7440000000000001,138.134,audio_features,163600.0,4.0,decades
6Z5XZ8fjmWGbkdahOgreVe,Louis Armstrong,What A Wonderful World,22,,0.273,0.373,5.0,-9.988999999999999,1.0,0.0341,0.848,0.000241,0.188,0.147,77.59100000000001,audio_features,137467.0,4.0,decades
2Rp4qTPWa91ctCSq0pu3zv,Love Affair,Everlasting Love,53,https://p.scdn.co/mp3-preview/6d6438f4dd433ad753b4c9f6c17bfe4df7f60b1a?cid=99f699c35c2d4667917d680d9134d27e,0.5,0.595,4.0,-10.027999999999999,1.0,0.0383,0.258,0.0,0.48700000000000004,0.813,120.52,audio_features,181747.0,4.0,decades
3NW1YMA8kfNVTzGJCGBS8m,Joni Mitchell,Both Sides Now,59,https://p.scdn.co/mp3-preview/abf0810c6c05452b061a0655f28fbad477b78c80?cid=99f699c35c2d4667917d680d9134d27e,0.623,0.156,6.0,-15.097999999999999,1.0,0.0308,0.912,0.0,0.141,0.32899999999999996,97.235,audio_features,274560.0,4.0,decades
3VpET40k33lJhKY650zLXP,The Everly Brothers,Cathy's Clown,44,https://p.scdn.co/mp3-preview/69c63a844f61f0073d8c37052cef53ce028e151d?cid=99f699c35c2d4667917d680d9134d27e,0.508,0.537,7.0,-11.392000000000001,1.0,0.0339,0.579,0.0,0.13699999999999998,0.8859999999999999,120.109,audio_features,144493.0,4.0,decades
0gBFr7N2D1GfhkXIIepIGG,Lulu,To Sir with Love,50,https://p.scdn.co/mp3-preview/fc6c1b226a8d58eb1af98079052e54536680fc18?cid=99f699c35c2d4667917d680d9134d27e,0.546,0.39899999999999997,4.0,-9.378,1.0,0.027000000000000003,0.361,3.18e-06,0.0995,0.301,97.14200000000001,audio_features,166693.0,4.0,decades
0GVxSbigOiKlGfI30Uw00X,Percy Sledge,When a Man Loves a Woman,51,https://p.scdn.co/mp3-preview/5719ccddd30ada06994daaa00444a4d1bb3ce404?cid=99f699c35c2d4667917d680d9134d27e,0.526,0.436,1.0,-6.02,1.0,0.0232,0.0981,7.69e-06,0.11800000000000001,0.28600000000000003,96.90299999999999,audio_features,175693.0,3.0,decades
3k63RLvRgkgPGx0keOH3P6,Stone Poneys,Different Drum,58,,0.46,0.389,0.0,-11.603,1.0,0.031,0.349,0.0,0.0533,0.606,123.213,audio_features,159973.0,4.0,decades
2HCaIYjkvWSZzaSKUoOh3d,The Byrds,Mr. Tambourine Man,64,https://p.scdn.co/mp3-preview/2147c3bcac56bd48da6e54a5dc3fadf0e79bc5a2?cid=99f699c35c2d4667917d680d9134d27e,0.456,0.47,2.0,-9.564,1.0,0.0294,0.513,3.76e-05,0.444,0.639,120.336,audio_features,149467.0,4.0,decades
5YsyqcewwE0c1ukzHVciS3,Roy Orbison,In Dreams,58,https://p.scdn.co/mp3-preview/2e2285dd01789c7a1c3d6661fa5db7b92fef25bb?cid=99f699c35c2d4667917d680d9134d27e,0.495,0.435,0.0,-9.99,1.0,0.0286,0.67,0.00037999999999999997,0.13,0.71,108.189,audio_features,169160.0,4.0,decades
44BmNSqH9uZV5OfIjGcER3,Ike & Tina Turner,River Deep - Mountain High,58,,0.36,0.757,3.0,-6.832000000000001,1.0,0.0405,0.792,0.0125,0.147,0.341,83.865,audio_features,214880.0,4.0,decades
4ZVZBc5xvMyV3WzWktn8i7,Sly & The Family Stone,Everyday People - Single Version,64,https://p.scdn.co/mp3-preview/12c3a92b00af4a3b3f24bc1173413b7af6724ae6?cid=99f699c35c2d4667917d680d9134d27e,0.807,0.49700000000000005,7.0,-10.655999999999999,1.0,0.0297,0.306,0.0323,0.043,0.765,114.523,audio_features,141507.0,4.0,decades
06T5IXafVzjVSHXf5ustkj,Otis Redding,Hard to Handle,45,https://p.scdn.co/mp3-preview/a9ba1d6f0ab4b6dbae9ab38a3b3b955883369b39?cid=99f699c35c2d4667917d680d9134d27e,0.669,0.55,10.0,-9.013,1.0,0.0615,0.593,2.23e-06,0.131,0.9570000000000001,96.085,audio_features,141293.0,4.0,decades
67csrS6po7IyXfwds4azjr,Tom Jones,It's Not Unusual,14,,0.34600000000000003,0.716,0.0,-10.001,1.0,0.0735,0.5710000000000001,0.0,0.18899999999999997,0.904,184.49900000000002,audio_features,119800.0,4.0,decades
2niam1u5gMXIKbEsqgGQoW,The Archies,Sugar Sugar,50,https://p.scdn.co/mp3-preview/2463c3dd6b85c226ad159b837179d7a3be345734?cid=99f699c35c2d4667917d680d9134d27e,0.759,0.598,2.0,-11.270999999999999,1.0,0.034,0.35200000000000004,4.91e-06,0.0505,0.971,122.322,audio_features,170360.0,4.0,decades
7s25THrKz86DM225dOYwnr,Aretha Franklin,Respect,73,https://p.scdn.co/mp3-preview/b0d0b4ec8963779239654542a0b33d25caf38156?cid=99f699c35c2d4667917d680d9134d27e,0.805,0.5579999999999999,0.0,-5.226,1.0,0.040999999999999995,0.16399999999999998,2.2e-05,0.0546,0.965,114.95,audio_features,147600.0,4.0,decades
3IKyTBHZSgCx2v1ZX8v0TZ,Fleetwood Mac,Albatross - 2018 Remaster,52,https://p.scdn.co/mp3-preview/37af8827265771cc0f490eaa20530bfdadf25a8a?cid=99f699c35c2d4667917d680d9134d27e,0.321,0.0631,6.0,-21.616,0.0,0.0351,0.833,0.83,0.141,0.264,135.605,audio_features,191107.0,4.0,decades
5usNPz6U1acDrkUYekGYDY,The Crystals,Then He Kissed Me,61,https://p.scdn.co/mp3-preview/7945a932daa024c66074841aeb1df25ba90fdc7b?cid=99f699c35c2d4667917d680d9134d27e,0.44,0.682,4.0,-7.416,1.0,0.0373,0.6809999999999999,3.3299999999999996e-05,0.207,0.626,135.917,audio_features,158853.0,4.0,decades
6meIeOX3DHdaCnaNw67abE,Kyu Sakamoto,Sukiyaki,51,,0.415,0.359,7.0,-11.094000000000001,1.0,0.0334,0.7070000000000001,6.53e-05,0.319,0.40399999999999997,146.029,audio_features,189520.0,4.0,decades
3OfttbJAJNvkI4VwtZD2E7,Them,Here Comes the Night,51,https://p.scdn.co/mp3-preview/4d052ba344cbdf284bc0c6ba331e5b49e1e635e7?cid=99f699c35c2d4667917d680d9134d27e,0.637,0.58,4.0,-9.417,1.0,0.0278,0.436,0.00016999999999999999,0.16,0.96,99.24700000000001,audio_features,167347.0,4.0,decades
6vcG9EgeqJUSmmF65lxUm6,The Chiffons,One Fine Day,62,,0.251,0.868,1.0,-2.685,1.0,0.128,0.488,7.34e-06,0.8140000000000001,0.599,177.13,audio_features,128200.0,4.0,decades
0SxFyA4FqmEQqZVuAlg8lf,Roberta Flack,The First Time Ever I Saw Your Face,64,https://p.scdn.co/mp3-preview/73866e496e28ca08047660d7df03b7c9a358241b?cid=99f699c35c2d4667917d680d9134d27e,0.311,0.0264,0.0,-21.644000000000002,1.0,0.037000000000000005,0.731,0.00205,0.156,0.139,120.65299999999999,audio_features,260666.0,4.0,decades
0CmIALzGn4vHIHJG4n3Q4z,Etta James,At Last - Single Version,25,,0.168,0.326,5.0,-9.981,1.0,0.0324,0.721,0.0006,0.316,0.322,174.794,audio_features,182400.0,3.0,decades
2lmcH6prYo3BlR8LfRUJc3,Air Supply,All Out of Love,68,https://p.scdn.co/mp3-preview/632c725bcccc5c62c5c7beb1308c3f31a6882441?cid=99f699c35c2d4667917d680d9134d27e,0.502,0.513,0.0,-6.473,1.0,0.0251,0.077,0.0,0.494,0.318,108.37100000000001,audio_features,241373.0,4.0,decades
1GeNWyZtCHbcp3ZWp8GTOO,Chris de Burgh,The Lady In Red,74,,0.5479999999999999,0.294,10.0,-17.112000000000002,1.0,0.0333,0.332,3.34e-06,0.0392,0.491,76.69800000000001,audio_features,256173.0,4.0,decades
2PnNomkEqlg9ADKCVG0Wt0,The Police,Every Breath You Take,40,,0.828,0.447,1.0,-10.562999999999999,1.0,0.0349,0.413,0.00335,0.07400000000000001,0.6759999999999999,117.391,audio_features,253733.0,4.0,decades
2lFFiNm0XtgJ6wkdncTB4k,The Cars,Drive,69,https://p.scdn.co/mp3-preview/8e181e607357a766ec91e2610de68b0781272c20?cid=99f699c35c2d4667917d680d9134d27e,0.261,0.703,6.0,-7.871,1.0,0.0414,0.115,0.00078,0.102,0.405,83.495,audio_features,234332.0,4.0,decades
4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,(I Just) Died In Your Arms,72,,0.625,0.726,11.0,-11.402000000000001,0.0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,280400.0,4.0,decades
6ADSaE87h8Y3lccZlBJdXH,U2,With Or Without You - Remastered,81,,0.5429999999999999,0.43200000000000005,2.0,-11.832,1.0,0.0288,0.000207,0.369,0.146,0.107,110.196,audio_features,295516.0,4.0,decades
05fHQeRbCSjKVS6z0WbQKJ,Paul Young,Every Time You Go Away - Radio Edit,71,https://p.scdn.co/mp3-preview/df5dbaeddd661a197a86f8f5b19b5d1f6345becd?cid=99f699c35c2d4667917d680d9134d27e,0.5720000000000001,0.721,5.0,-8.959,1.0,0.0402,0.187,7.41e-06,0.21600000000000003,0.8440000000000001,164.252,audio_features,267000.0,4.0,decades
2ClEdZjrJD2lQOrWU1qqO5,Wet Wet Wet,Angel Eyes (Home And Away),63,,0.623,0.529,6.0,-12.220999999999998,1.0,0.027000000000000003,0.366,0.0,0.0554,0.57,94.15299999999999,audio_features,316867.0,4.0,decades
3Tows9RnoAq9CmMJaII2cO,Chicago,Hard Habit to Break - 2006 Remaster,65,https://p.scdn.co/mp3-preview/7924f2295e13b7d3268dccaa713edb5c3dcdd493?cid=99f699c35c2d4667917d680d9134d27e,0.584,0.612,2.0,-5.832999999999999,1.0,0.0283,0.44799999999999995,0.0,0.171,0.402,81.182,audio_features,283733.0,4.0,decades
6HPLeKiNm92RbykX2BDTUB,Lionel Richie,Stuck On You,71,,0.509,0.317,5.0,-16.063,1.0,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,audio_features,192067.0,4.0,decades
01MXkFA8sL7at6txavDErt,Air Supply,Making Love Out of Nothing at All,71,https://p.scdn.co/mp3-preview/99b64d88654571992e729870849b5b84a97681b7?cid=99f699c35c2d4667917d680d9134d27e,0.38799999999999996,0.72,7.0,-5.541,1.0,0.033,0.20199999999999999,0.000288,0.28300000000000003,0.5539999999999999,141.283,audio_features,341747.0,4.0,decades
2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Baby Can I Hold You,72,https://p.scdn.co/mp3-preview/147687c4809b45a494ad502bf79a2903ebe2534a?cid=99f699c35c2d4667917d680d9134d27e,0.6920000000000001,0.42200000000000004,2.0,-10.533,1.0,0.0333,0.0811,0.0,0.0848,0.46799999999999997,74.375,audio_features,193120.0,4.0,decades
6PMDILZiYo4YzMBbE0dGK9,Debbie Gibson,Lost in Your Eyes,67,https://p.scdn.co/mp3-preview/c6d882be38960697c7db8cbc4084dd7d1e1612cf?cid=99f699c35c2d4667917d680d9134d27e,0.48200000000000004,0.613,7.0,-7.462000000000001,1.0,0.0295,0.46,0.0008560000000000001,0.129,0.23800000000000002,144.46,audio_features,213000.0,4.0,decades
7boKWlaNVmrhJdX8IbzUdD,Chicago,Hard to Say I'm Sorry - 2007 Remaster,66,https://p.scdn.co/mp3-preview/9f4d173dc3f7b4e1d090dae27882a66d7f638fdb?cid=99f699c35c2d4667917d680d9134d27e,0.561,0.42,4.0,-7.79,1.0,0.0272,0.662,2.6e-06,0.18600000000000003,0.27,72.319,audio_features,221413.0,4.0,decades
5MoDQWMDMaAGDEiWsJfeCi,The Bangles,Eternal Flame,71,https://p.scdn.co/mp3-preview/c558bc461278efa0159e732a1eb8e314ed1758f9?cid=99f699c35c2d4667917d680d9134d27e,0.526,0.358,4.0,-7.239,0.0,0.0243,0.525,0.0,0.0942,0.4,78.988,audio_features,238027.0,3.0,decades
7tLtIZclwLWk54PFAyDv5T,Whitney Houston,Where Do Broken Hearts Go,70,https://p.scdn.co/mp3-preview/87d1e26bbc1e532f72571affdd71721fe9ad71ee?cid=99f699c35c2d4667917d680d9134d27e,0.46399999999999997,0.386,2.0,-12.174000000000001,1.0,0.0292,0.632,0.0,0.0682,0.251,61.868,audio_features,277600.0,4.0,decades
2fytePz8UsbUr8n33QBEcm,Michael Jackson,I Just Can't Stop Loving You - 2012 Remaster,66,https://p.scdn.co/mp3-preview/d12ed1b78cd68ef9de0db2eb1052ad354f6e92cd?cid=99f699c35c2d4667917d680d9134d27e,0.657,0.467,5.0,-8.925,1.0,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,audio_features,251760.0,4.0,decades
6RNDeRnWsRMjPdNVgupZCs,Stevie Wonder,I Just Called To Say I Love You,76,,0.748,0.551,1.0,-9.054,1.0,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,audio_features,262240.0,4.0,decades
1Qrdlkgg9I4J7r3P4kZNwr,John Waite,Missing You,71,,0.552,0.552,11.0,-9.736,0.0,0.0364,0.052000000000000005,0.0,0.046,0.593,208.571,audio_features,269760.0,4.0,decades
0GIOPJKTSxagq3rq07Ch3U,Bryan Adams,Heaven,15,,0.34,0.41200000000000003,9.0,-13.727,0.0,0.0268,0.0596,0.0,0.11699999999999999,0.402,69.857,audio_features,243667.0,4.0,decades
0e3yhVeNaTfKIWQRw9U9sY,Elton John,Sacrifice,73,,0.7559999999999999,0.42200000000000004,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.48700000000000004,112.751,audio_features,304133.0,4.0,decades
5WwqdeavrQrbeAMDxGawse,REO Speedwagon,Can't Fight This Feeling,74,https://p.scdn.co/mp3-preview/34107844d1c3f3947321f6a13efe2ce763e7a8a0?cid=99f699c35c2d4667917d680d9134d27e,0.408,0.48,9.0,-11.017000000000001,1.0,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,audio_features,294773.0,4.0,decades
0CsM8VGDi38kusMv3pxyj1,Spandau Ballet,TRUE - Single Edit,73,https://p.scdn.co/mp3-preview/1d9cd11b1b826e2335ef5cb8a6c78d839cab0a0b?cid=99f699c35c2d4667917d680d9134d27e,0.7440000000000001,0.545,0.0,-9.361,1.0,0.0297,0.506,0.0977,0.0649,0.34600000000000003,97.40899999999999,audio_features,328293.0,4.0,decades
2vEQ9zBiwbAVXzS2SOxodY,Starship,Nothing's Gonna Stop Us Now,26,,0.643,0.8009999999999999,6.0,-4.921,1.0,0.0228,0.0298,0.0,0.0719,0.534,95.988,audio_features,270333.0,4.0,decades
7B8xku9v4BCvzZSlngmjmW,Bonnie Tyler,Total Eclipse of the Heart,63,https://p.scdn.co/mp3-preview/e9d6798cf37a382868f1a59089aba0da08da7e0f?cid=99f699c35c2d4667917d680d9134d27e,0.439,0.512,8.0,-12.875,1.0,0.0515,0.348,0.0,0.154,0.19699999999999998,131.386,audio_features,418000.0,4.0,decades
1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want to Know What Love Is - 1999 Remaster,79,https://p.scdn.co/mp3-preview/cb8c1bc4a400807b09d60c5c7d7402acdfe79988?cid=99f699c35c2d4667917d680d9134d27e,0.47700000000000004,0.47100000000000003,6.0,-10.036,1.0,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,304787.0,4.0,decades
63CHa6rmamv9OsehkRD8oz,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,75,https://p.scdn.co/mp3-preview/b82cb726ce0d98d606eafc10cd37ca8d1a2f7916?cid=99f699c35c2d4667917d680d9134d27e,0.58,0.498,1.0,-6.901,1.0,0.0277,0.198,0.0,0.132,0.111,116.271,audio_features,206360.0,4.0,decades
78TnMTAFmWUWWCgNXR7D3K,Roxette,Listen to Your Heart,75,https://p.scdn.co/mp3-preview/0e4f8623b2ed598773d6a18d100f3992e13b560f?cid=99f699c35c2d4667917d680d9134d27e,0.539,0.583,1.0,-4.935,0.0,0.0275,0.10800000000000001,0.0,0.111,0.337,86.06299999999999,audio_features,328093.0,4.0,decades
1h22h211rde6dDCeW2hXpN,Joe Cocker,"Up Where We Belong - From ""An Officer And A Gentleman""",67,,0.632,0.305,2.0,-11.842,1.0,0.0326,0.614,2.01e-05,0.0713,0.23800000000000002,139.935,audio_features,232573.0,4.0,decades
1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,Time After Time,74,https://p.scdn.co/mp3-preview/0bd40c4c5f27548fd83f721380b99466c1c2094f?cid=99f699c35c2d4667917d680d9134d27e,0.7240000000000001,0.436,0.0,-9.321,1.0,0.0282,0.5760000000000001,1.19e-06,0.0908,0.324,130.439,audio_features,243067.0,4.0,decades
0GGxVTb0UwDwdaKNjBdCn3,John Lennon,Woman,72,,0.588,0.6559999999999999,3.0,-6.372999999999999,1.0,0.0224,0.37799999999999995,0.00227,0.042,0.746,79.70100000000001,audio_features,212933.0,4.0,decades
